0.96739,0.008237,-0.0076706,0.0082357,-0.0076941
0.97826,0.0069761,-0.0083431,0.0069746,-0.0083679
0.98913,0.0062562,-0.0087565,0.0062543,-0.0087812
1,0.0058601,-0.0090202,0.005858,-0.0090444
1.0109,0.0057717,-0.0092106,0.0057694,-0.009234
1.0217,0.0047985,-0.0092775,0.0047959,-0.0092997
1.0326,0.0037935,-0.0091469,0.0037906,-0.0091671
1.0435,0.0031871,-0.0088751,0.003184,-0.008893
1.05,0.0025813,-0.0086544,0.0025782,-0.0086707
1.0543,0.0021784,-0.0084751,0.0021752,-0.0084903
1.0652,0.0033246,-0.0081333,0.0033212,-0.0081462
1.0761,0.002312,-0.0078359,0.0023085,-0.0078468
1.087,0.0029053,-0.0075315,0.0029016,-0.0075406
1.0978,0.0050942,-0.0075294,0.0050905,-0.007538
1.1,0.004885,-0.007568,0.0048812,-0.0075767
1.1087,0.0040476,-0.0076319,0.0040437,-0.0076405
1.1196,0.0045119,-0.0076704,0.004508,-0.0076787
1.1304,0.0038089,-0.0076799,0.0038049,-0.0076877
1.1413,0.0034972,-0.0075913,0.0034932,-0.0075984
1.15,0.0023048,-0.007409,0.0023006,-0.007415
1.1522,0.0020069,-0.0073362,0.0020028,-0.0073419
1.163,0.0037833,-0.0071407,0.0037791,-0.0071453
1.1739,0.0038277,-0.0071377,0.0038234,-0.0071421
1.1848,0.0036384,-0.0071207,0.0036341,-0.0071248
1.1957,0.0035931,-0.007083,0.0035888,-0.0070869
1.2,0.0035091,-0.007064,0.0035047,-0.0070676
1.2065,0.0033831,-0.0070244,0.0033787,-0.0070278
1.2174,0.0022316,-0.006839,0.0022271,-0.0068415
1.2283,0.002059,-0.0065468,0.0020546,-0.0065481
1.2391,0.003112,-0.0063717,0.0031076,-0.0063724
1.25,0.0052901,-0.006528,0.0052857,-0.0065293
1.2609,0.0053133,-0.0068765,0.0053088,-0.0068792
1.2717,0.0027395,-0.0069388,0.002735,-0.0069417
1.2826,0.0041766,-0.0068921,0.0041721,-0.0068947
1.2935,0.0039927,-0.0069682,0.0039882,-0.006971
1.3,0.0048089,-0.0070481,0.0048043,-0.0070511
1.3043,0.0053526,-0.0071524,0.005348,-0.0071558
1.3152,0.0062968,-0.0075389,0.0062921,-0.0075437
1.3261,0.0060952,-0.0079551,0.0060905,-0.0079614
1.337,0.0051698,-0.0082186,0.005165,-0.0082255
1.3478,0.0065438,-0.0085021,0.0065389,-0.0085097
1.35,0.0063604,-0.0085786,0.0063555,-0.0085865
1.3587,0.0056255,-0.0087962,0.0056206,-0.0088046
1.3696,0.0048917,-0.0089012,0.0048866,-0.0089095
1.3804,0.0058544,-0.0090203,0.0058493,-0.0090287
1.3913,0.00618,-0.0092502,0.0061748,-0.009259
1.4,0.0047946,-0.0093323,0.0047893,-0.009341
1.4022,0.0044482,-0.0093173,0.0044429,-0.0093258
1.413,0.0041792,-0.0091873,0.0041738,-0.0091948
1.4239,0.0039541,-0.0090231,0.0039487,-0.0090295
1.4348,0.0037339,-0.008833,0.0037284,-0.0088383
1.4457,0.0040378,-0.0086714,0.0040322,-0.0086758
1.45,0.0034245,-0.0085989,0.0034189,-0.0086029
1.4565,0.0025055,-0.0084049,0.0024999,-0.008408
1.4674,0.0019875,-0.0079702,0.0019818,-0.0079714
1.4783,0.00046701,-0.0073821,0.00046136,-0.0073809
1.4891,0.0011997,-0.0067826,0.0011941,-0.0067793
1.5,0.0023883,-0.006431,0.0023827,-0.0064265
1.5109,0.0021284,-0.0062025,0.0021228,-0.0061975
1.5217,0.0024627,-0.0060058,0.0024572,-0.0060004
1.5326,0.0031308,-0.0059266,0.0031254,-0.0059213
1.5435,0.0035791,-0.0059627,0.0035737,-0.0059579
1.55,0.0039137,-0.0060285,0.0039083,-0.0060243
1.5543,0.0041364,-0.0060922,0.0041311,-0.0060883
1.5652,0.0038639,-0.0062343,0.0038586,-0.0062313
1.5761,0.0042405,-0.0063729,0.0042353,-0.0063707
1.587,0.0028504,-0.0063965,0.0028451,-0.0063946
1.5978,0.0033058,-0.0063308,0.0033006,-0.0063288
1.6,0.0035489,-0.0063324,0.0035437,-0.0063305
1.6087,0.0045208,-0.0064342,0.0045156,-0.0064328
1.6196,0.0042658,-0.0066168,0.0042606,-0.0066163
1.6304,0.0042038,-0.0067504,0.0041986,-0.0067505
1.6413,0.0061607,-0.0070564,0.0061555,-0.0070577
1.65,0.0059322,-0.0074098,0.005927,-0.0074125
1.6522,0.0058746,-0.0074878,0.0058694,-0.0074908
1.663,0.005979,-0.0078579,0.0059737,-0.0078622
1.6739,0.0066793,-0.0082685,0.006674,-0.0082741
1.6848,0.0056788,-0.0086048,0.0056735,-0.0086114
1.6957,0.0058782,-0.0088313,0.0058728,-0.0088384
1.7,0.0063191,-0.0089407,0.0063136,-0.0089481
1.7065,0.0069793,-0.0091613,0.0069738,-0.0091693
1.7174,0.0073213,-0.0095951,0.0073157,-0.0096043
1.7283,0.0074324,-0.010027,0.0074267,-0.010038
1.7391,0.0056376,-0.010249,0.0056318,-0.01026
1.75,0.004354,-0.010153,0.004348,-0.010162
1.7609,0.0021118,-0.009725,0.0021057,-0.0097322
1.7717,0.00096931,-0.0090169,0.0009632,-0.0090209
1.7826,0.001214,-0.0082978,0.0012079,-0.0082987
1.7935,0.0010574,-0.0076607,0.0010512,-0.007659
1.8,0.00040107,-0.0072621,0.00039496,-0.0072589
1.8043,-3.4933e-05,-0.0069672,-4.1027e-05,-0.0069629
1.8152,0.0024131,-0.0064821,0.0024071,-0.0064762
1.8261,0.0017295,-0.0062116,0.0017235,-0.0062051
1.837,0.0017368,-0.005905,0.0017309,-0.0058977
1.8478,0.0016772,-0.0056249,0.0016714,-0.005617
1.85,0.0017018,-0.0055718,0.001696,-0.0055638
1.8587,0.0018013,-0.0053802,0.0017956,-0.0053719
1.8696,0.0026526,-0.005256,0.0026469,-0.0052478
1.8804,0.00022812,-0.0049873,0.00022258,-0.0049786
1.8913,-0.0014272,-0.0043545,-0.0014326,-0.0043439
1.9,-0.0028735,-0.0036547,-0.0028788,-0.0036418
1.9022,-0.003234,-0.0034532,-0.0032393,-0.0034396
1.913,-0.0028629,-0.0025102,-0.002868,-0.0024938
1.9239,-0.0029008,-0.0016959,-0.0029058,-0.0016773
1.9348,-0.0029345,-0.00095869,-0.0029392,-0.00093841
1.9457,-0.0028748,-0.00030017,-0.0028794,-0.0002786
1.95,-0.002407,-7.7307e-05,-0.0024114,-5.5413e-05
1.9565,-0.0017036,0.0001699,-0.0017079,0.00019192
1.9674,-0.002093,0.00051889,-0.0020971,0.00054086
1.9783,-0.0037903,0.0010352,-0.0037941,0.0010578
1.9891,-0.0048753,0.0017653,-0.0048788,0.0017894
2,-0.0060502,0.0026381,-0.0060535,0.0026641
2.0109,-0.0074185,0.0036661,-0.0074215,0.0036946
2.0217,-0.0072947,0.0047055,-0.0072974,0.0047363
2.0326,-0.0088726,0.0057808,-0.0088749,0.0058139
2.0435,-0.0090905,0.0069158,-0.0090925,0.0069513
2.05,-0.0081963,0.007499,-0.008198,0.0075355
2.0543,-0.0075982,0.007808,-0.0075998,0.0078448
2.0652,-0.0088149,0.0085863,-0.008816,0.0086239
2.0761,-0.0091195,0.0094294,-0.0091202,0.0094679
2.087,-0.010054,0.010306,-0.010055,0.010346
2.0978,-0.011134,0.011287,-0.011134,0.011328
2.1,-0.010814,0.011485,-0.010814,0.011526
2.1087,-0.00953,0.012111,-0.0095294,0.012153
2.1196,-0.010096,0.012754,-0.010095,0.012796
2.1304,-0.011245,0.013497,-0.011244,0.013539
2.1413,-0.012312,0.014377,-0.01231,0.01442
2.15,-0.012831,0.015137,-0.012828,0.015181
2.1522,-0.012959,0.01533,-0.012957,0.015374
2.163,-0.012597,0.016211,-0.012594,0.016256
2.1739,-0.01333,0.017038,-0.013327,0.017084
2.1848,-0.011986,0.017718,-0.011983,0.017763
2.1957,-0.012072,0.018209,-0.012068,0.018254
2.2,-0.011873,0.018386,-0.011868,0.018431
2.2065,-0.011572,0.018609,-0.011567,0.018652
2.2174,-0.012663,0.019026,-0.012658,0.019069
2.2283,-0.013002,0.019538,-0.012996,0.01958
2.2391,-0.012466,0.019976,-0.01246,0.020017
2.25,-0.013134,0.020383,-0.013128,0.020424
2.2609,-0.013749,0.020873,-0.013742,0.020913
2.2717,-0.013644,0.021359,-0.013636,0.021399
2.2826,-0.013477,0.021769,-0.013469,0.021808
2.2935,-0.014618,0.022233,-0.01461,0.022272
2.3,-0.014359,0.022539,-0.01435,0.022577
2.3043,-0.014185,0.022715,-0.014176,0.022753
2.3152,-0.012591,0.022949,-0.012581,0.022986
2.3261,-0.010591,0.022813,-0.010582,0.022847
2.337,-0.012083,0.022647,-0.012073,0.022679
2.3478,-0.010218,0.022457,-0.010208,0.022486
2.35,-0.0098286,0.022377,-0.0098182,0.022405
2.3587,-0.0082721,0.02192,-0.0082615,0.021945
2.3696,-0.007617,0.021189,-0.0076061,0.02121
2.3804,-0.0082834,0.020537,-0.0082724,0.020554
2.3913,-0.0073988,0.019929,-0.0073875,0.019943
2.4,-0.0071025,0.019396,-0.0070912,0.019408
2.4022,-0.0070292,0.019263,-0.0070179,0.019274
2.413,-0.0080765,0.018734,-0.0080651,0.018742
2.4239,-0.0082845,0.018379,-0.008273,0.018385
2.4348,-0.0085159,0.018102,-0.0085043,0.018108
2.4457,-0.0075857,0.017785,-0.007574,0.01779
2.45,-0.0074627,0.017627,-0.007451,0.01763
2.4565,-0.0072794,0.017383,-0.0072677,0.017386
2.4674,-0.0080587,0.01707,-0.008047,0.017071
2.4783,-0.0066688,0.016726,-0.0066571,0.016726
2.4891,-0.005259,0.016148,-0.0052473,0.016146
2.5,-0.0049895,0.01547,-0.0049778,0.015465
2.5109,-0.0042292,0.014761,-0.0042176,0.014755
2.5217,-0.0037137,0.014003,-0.0037021,0.013994
2.5326,-0.0034645,0.01325,-0.003453,0.013239
2.5435,-0.0051331,0.012715,-0.0051218,0.012703
2.55,-0.0043199,0.012469,-0.0043087,0.012457
2.5543,-0.0037787,0.01226,-0.0037676,0.012247
2.5652,-0.0047155,0.011816,-0.0047044,0.011802
2.5761,-0.0048843,0.011523,-0.0048734,0.011509
2.587,-0.0040308,0.011192,-0.0040201,0.011178
2.5978,-0.0026346,0.010678,-0.002624,0.010663
2.6,-0.0029149,0.010559,-0.0029044,0.010544
2.6087,-0.0040383,0.010222,-0.0040278,0.010206
2.6196,-0.0043567,0.0099771,-0.0043464,0.0099617
2.6304,-0.0057547,0.0099249,-0.0057446,0.0099104
2.6413,-0.004341,0.0098717,-0.0043311,0.0098581
2.65,-0.0044429,0.009733,-0.0044331,0.0097196
2.6522,-0.0044686,0.0097027,-0.0044588,0.0096894
2.663,-0.0050604,0.0096213,-0.0050508,0.0096087
2.6739,-0.0072173,0.0098158,-0.0072078,0.0098049
2.6848,-0.0084788,0.010318,-0.0084694,0.01031
2.6957,-0.0089437,0.010934,-0.0089344,0.010929
2.7,-0.0082501,0.011152,-0.0082408,0.011148
2.7065,-0.0072083,0.011359,-0.007199,0.011356
2.7174,-0.0072216,0.011578,-0.0072124,0.011576
2.7283,-0.0074431,0.011798,-0.0074338,0.011797
2.7391,-0.0070954,0.011981,-0.0070861,0.011981
2.75,-0.0071286,0.012116,-0.0071193,0.012117
2.7609,-0.0068594,0.012214,-0.0068502,0.012215
2.7717,-0.0060355,0.012195,-0.0060262,0.012196
2.7826,-0.0058419,0.012082,-0.0058326,0.012082
2.7935,-0.0050291,0.011882,-0.0050198,0.011882
2.8,-0.0050455,0.011726,-0.0050362,0.011725
2.8043,-0.0050569,0.011628,-0.0050476,0.011627
2.8152,-0.0055464,0.011452,-0.0055372,0.01145
2.8261,-0.0043004,0.011217,-0.0042912,0.011215
2.837,-0.0038392,0.010844,-0.00383,0.01084
2.8478,-0.0045854,0.010539,-0.0045763,0.010534
2.85,-0.004745,0.0105,-0.0047359,0.010495
2.8587,-0.0053841,0.010414,-0.005375,0.010409
2.8696,-0.0032908,0.010172,-0.0032818,0.010167
2.8804,-0.0028305,0.0097122,-0.0028216,0.0097051
2.8913,-0.005284,0.0094967,-0.0052751,0.0094893
2.9,-0.0054511,0.0095414,-0.0054423,0.0095345
2.9022,-0.0054928,0.0095561,-0.005484,0.0095494
2.913,-0.0043034,0.0095124,-0.0042946,0.009506
2.9239,-0.0038139,0.0093127,-0.0038052,0.0093059
2.9348,-0.0043852,0.0091433,-0.0043766,0.0091363
2.9457,-0.0040517,0.0090128,-0.0040432,0.0090057
2.95,-0.0049195,0.0089861,-0.004911,0.0089791
2.9565,-0.006221,0.0090769,-0.0062126,0.0090706
2.9674,-0.0053771,0.0092569,-0.0053687,0.0092517
2.9783,-0.0042468,0.0092276,-0.0042385,0.0092226
2.9891,-0.0048384,0.0091524,-0.0048301,0.0091474
3,-0.0044816,0.0091059,-0.0044734,0.0091011
3.0109,-0.0026382,0.0088496,-0.00263,0.0088441
3.0217,-0.0030275,0.0084836,-0.0030194,0.0084769
3.0326,-0.0021806,0.008109,-0.0021726,0.0081013
3.0435,-0.0020145,0.0076767,-0.0020066,0.0076677
3.05,-0.0018389,0.0074189,-0.001831,0.0074092
3.0543,-0.0017227,0.0072446,-0.0017149,0.0072345
3.0652,0.0011121,0.0065514,0.0011198,0.0065391
3.0761,0.0026962,0.005506,0.0027037,0.0054903
3.087,0.001884,0.0044983,0.0018914,0.0044796
3.0978,0.00084283,0.0037734,0.00084997,0.0037531
3.1,0.00056215,0.003664,0.00056925,0.0036434
3.1087,-0.00056252,0.0033597,-0.0005556,0.0033391
3.1196,-3.3589e-05,0.0030698,-2.6889e-05,0.0030493
3.1304,0.0017151,0.0025881,0.0017215,0.002567
3.1413,0.0010659,0.0020544,0.0010722,0.0020325
3.15,0.00074164,0.0017426,0.00074769,0.0017206
3.1522,0.00066018,0.0016769,0.00066618,0.0016549
3.163,0.00157,0.0012875,0.0015757,0.0012653
3.1739,0.0023037,0.00078018,0.0023092,0.00075735
3.1848,0.0032797,0.00016003,0.003285,0.00013615
3.1957,0.0039273,-0.00055205,0.0039323,-0.00057728
3.2,0.0038879,-0.00083956,0.0038928,-0.00086532
3.2065,0.0038266,-0.0012421,0.0038313,-0.0012685
3.2174,0.0034426,-0.0018137,0.003447,-0.0018408
3.2283,0.0028191,-0.0022289,0.0028232,-0.0022559
3.2391,0.0028105,-0.0025415,0.0028144,-0.0025681
3.25,0.0019469,-0.0027363,0.0019504,-0.002762
3.2609,0.0019722,-0.0028318,0.0019755,-0.0028563
3.2717,0.0013403,-0.0028578,0.0013433,-0.0028809
3.2826,0.00025038,-0.0027145,0.00025316,-0.0027356
3.2935,0.00059864,-0.0025169,0.0006012,-0.002536
3.3,0.0011097,-0.0024591,0.0011122,-0.0024772
3.3043,0.0014506,-0.0024563,0.001453,-0.0024741
3.3152,0.0038564,-0.0027186,0.0038586,-0.0027363
3.3261,0.0050371,-0.0032972,0.0050391,-0.0033163
3.337,0.0036648,-0.0037932,0.0036666,-0.0038132
3.3478,0.0043459,-0.0041751,0.0043474,-0.0041954
3.35,0.0039336,-0.0042517,0.0039351,-0.0042721
3.3587,0.0022834,-0.0043797,0.0022847,-0.0043996
3.3696,0.0020125,-0.0043415,0.0020136,-0.0043601
3.3804,0.0018586,-0.0042665,0.0018595,-0.0042838
3.3913,0.0020369,-0.0042022,0.0020376,-0.0042182
3.4,0.0025236,-0.0042076,0.0025242,-0.004223
3.4022,0.0026453,-0.004221,0.0026458,-0.0042362
3.413,0.0032424,-0.0043541,0.0032428,-0.004369
3.4239,0.0028969,-0.004496,0.0028972,-0.0045107
3.4348,0.0035861,-0.0046582,0.0035862,-0.0046727
3.4457,0.003446,-0.0048552,0.0034459,-0.0048697
3.45,0.0031916,-0.0049124,0.0031914,-0.0049269
3.4565,0.0028096,-0.0049561,0.0028093,-0.0049702
3.4674,0.0025719,-0.0049631,0.0025715,-0.0049765
3.4783,0.00056299,-0.0047498,0.00056247,-0.0047616
3.4891,0.0013653,-0.0044472,0.0013647,-0.0044572
3.5,0.0013764,-0.0042527,0.0013756,-0.0042615
3.5109,0.0026618,-0.0042055,0.0026609,-0.0042137
3.5217,0.0025158,-0.0042704,0.0025148,-0.0042785
3.5326,-0.00012752,-0.0040555,-0.00012852,-0.0040623
3.5435,0.00079172,-0.0037029,0.00079065,-0.003708
3.55,0.0007586,-0.0035604,0.0007575,-0.0035648
3.5543,0.00073703,-0.0034682,0.00073591,-0.0034722
3.5652,0.0021824,-0.0033944,0.0021812,-0.003398
3.5761,0.002594,-0.0035053,0.0025928,-0.0035092
3.587,0.0013529,-0.0035219,0.0013517,-0.0035258
3.5978,0.00024185,-0.0033104,0.00024057,-0.0033134
3.6,0.00032443,-0.0032506,0.00032314,-0.0032533
3.6087,0.00065588,-0.0030563,0.00065457,-0.0030582
3.6196,0.0015521,-0.0029554,0.0015508,-0.0029569
3.6304,0.0014048,-0.0029353,0.0014034,-0.0029367
3.6413,0.0012453,-0.0028876,0.0012439,-0.0028889
3.65,0.0010688,-0.0028269,0.0010675,-0.002828
3.6522,0.0010248,-0.0028082,0.0010234,-0.0028092
3.663,0.00011163,-0.0026265,0.00011025,-0.0026268
3.6739,0.0012357,-0.0024874,0.0012343,-0.0024873
3.6848,0.00069712,-0.0024162,0.00069574,-0.0024159
3.6957,-0.00018543,-0.0022148,-0.0001868,-0.0022138
3.7,-0.00067392,-0.0020861,-0.00067528,-0.0020847
3.7065,-0.0014054,-0.0018309,-0.0014068,-0.0018286
3.7174,-0.00031229,-0.0014785,-0.00031361,-0.0014751
3.7283,-0.00086929,-0.0012112,-0.00087057,-0.001207
3.7391,-0.0016302,-0.00084412,-0.0016315,-0.00083883
3.75,-0.0020719,-0.00039958,-0.002073,-0.00039295
3.7609,-0.0029699,0.00012901,-0.002971,0.00013722
3.7717,-0.0033053,0.00072093,-0.0033062,0.00073089
3.7826,-0.0038321,0.0013352,-0.003833,0.0013469
3.7935,-0.004471,0.0019987,-0.0044717,0.0020122
3.8,-0.0046272,0.0024098,-0.0046278,0.0024244
3.8043,-0.0047298,0.0026796,-0.0047304,0.0026948
3.8152,-0.0038451,0.0032279,-0.0038455,0.0032443
3.8261,-0.0057531,0.0038232,-0.0057533,0.0038408
3.837,-0.005642,0.0045267,-0.005642,0.0045459
3.8478,-0.0070149,0.0052818,-0.0070147,0.0053027
3.85,-0.007755,0.0054652,-0.0077547,0.0054866
3.8587,-0.01071,0.0064514,-0.01071,0.0064756
3.8696,-0.0109,0.0078686,-0.010899,0.0078969
3.8804,-0.010041,0.0090734,-0.01004,0.0091046
3.8913,-0.0089575,0.0099664,-0.0089561,0.009999
3.9,-0.0081706,0.010469,-0.0081689,0.010502
3.9022,-0.0079732,0.010568,-0.0079714,0.010601
3.913,-0.0075145,0.01097,-0.0075124,0.011002
3.9239,-0.008732,0.011406,-0.0087295,0.011438
3.9348,-0.0075249,0.011794,-0.0075221,0.011826
3.9457,-0.0085868,0.012132,-0.0085837,0.012163
3.95,-0.0086582,0.012302,-0.0086549,0.012332
3.9565,-0.0087639,0.012553,-0.0087605,0.012584
3.9674,-0.0086481,0.012936,-0.0086442,0.012966
3.9783,-0.0096456,0.013366,-0.0096414,0.013396
3.9891,-0.0099829,0.01388,-0.0099784,0.01391
4,-0.011028,0.014475,-0.011024,0.014505
4.0109,-0.0086732,0.014876,-0.0086681,0.014906
4.0217,-0.0096221,0.015106,-0.0096167,0.015136
4.0326,-0.0096102,0.015402,-0.0096044,0.01543
4.0435,-0.0099947,0.015703,-0.0099886,0.015731
4.05,-0.010169,0.015901,-0.010162,0.015929
4.0543,-0.010284,0.016038,-0.010277,0.016066
4.0652,-0.010486,0.016385,-0.010479,0.016413
4.0761,-0.010123,0.016681,-0.010116,0.016708
4.087,-0.009054,0.016806,-0.0090468,0.016832
4.0978,-0.011035,0.017012,-0.011027,0.017037
4.1,-0.010965,0.017089,-0.010957,0.017114
4.1087,-0.010684,0.01735,-0.010676,0.017375
4.1196,-0.010263,0.017578,-0.010255,0.017603
4.1304,-0.01076,0.017792,-0.010752,0.017816
4.1413,-0.012798,0.01823,-0.012789,0.018255
4.15,-0.011014,0.018563,-0.011006,0.018588
4.1522,-0.010568,0.018598,-0.010559,0.018622
4.163,-0.01102,0.018761,-0.011011,0.018784
4.1739,-0.010006,0.01885,-0.0099971,0.018873
4.1848,-0.0099507,0.018829,-0.0099411,0.01885
4.1957,-0.0089574,0.018707,-0.0089476,0.018727
4.2,-0.0090291,0.018626,-0.0090192,0.018645
4.2065,-0.0091373,0.018522,-0.0091272,0.01854
4.2174,-0.0090711,0.018366,-0.0090609,0.018382
4.2283,-0.0085489,0.018169,-0.0085385,0.018183
4.2391,-0.0079712,0.017886,-0.0079607,0.017899
4.25,-0.007114,0.017493,-0.0071034,0.017504
4.2609,-0.0077674,0.017124,-0.0077567,0.017133
4.2717,-0.007049,0.016785,-0.0070381,0.016792
4.2826,-0.0071505,0.016422,-0.0071396,0.016427
4.2935,-0.0087482,0.016263,-0.0087373,0.016268
4.3,-0.0086956,0.016265,-0.0086846,0.01627
4.3043,-0.0086605,0.016263,-0.0086495,0.016268
4.3152,-0.007588,0.01615,-0.0075769,0.016154
4.3261,-0.0067366,0.015863,-0.0067255,0.015866
4.337,-0.0061387,0.015467,-0.0061276,0.015468
