32.84	-0.79	0.54	0.00	0.00	-0.68	0.37	0.00	0.00
32.87	-0.50	0.30	0.00	0.00	-0.59	0.41	0.00	0.00
32.90	-0.24	0.57	0.00	0.00	-0.51	0.47	0.00	0.00
32.93	-0.53	0.33	0.00	0.00	-0.43	0.40	0.00	0.00
32.97	-0.26	0.60	0.00	0.00	-0.35	0.50	0.00	0.00
33.00	-0.44	0.26	0.00	0.00	-0.41	0.40	0.00	0.00
33.03	-0.75	0.47	0.00	0.00	-0.48	0.44	0.00	0.00
33.07	-0.39	0.37	0.00	0.00	-0.52	0.37	0.00	0.00
33.10	-0.72	0.18	0.00	0.00	-0.62	0.34	0.00	0.00
33.13	-0.39	0.38	0.00	0.00	-0.50	0.31	0.00	0.00
33.17	-0.49	0.74	0.00	0.00	-0.53	0.44	0.00	0.00
33.20	-0.50	0.37	0.00	0.00	-0.46	0.50	0.00	0.00
33.23	-0.23	0.10	0.00	0.00	-0.41	0.40	0.00	0.00
33.26	-0.37	0.45	0.00	0.00	-0.37	0.31	0.00	0.00
33.30	-0.67	0.23	0.00	0.00	-0.42	0.26	0.00	0.00
33.33	-0.40	0.49	0.00	0.00	-0.48	0.39	0.00	0.00
33.36	-0.77	0.40	0.00	0.00	-0.61	0.38	0.00	0.00
33.40	-0.39	0.34	0.00	0.00	-0.52	0.41	0.00	0.00
33.43	-0.77	0.28	0.00	0.00	-0.64	0.34	0.00	0.00
33.46	-0.40	0.36	0.00	0.00	-0.52	0.33	0.00	0.00
33.50	-0.73	0.55	0.00	0.00	-0.63	0.40	0.00	0.00
33.53	-0.41	0.34	0.00	0.00	-0.51	0.42	0.00	0.00
33.56	-0.79	0.34	0.00	0.00	-0.65	0.41	0.00	0.00
33.59	-0.42	0.25	0.00	0.00	-0.54	0.31	0.00	0.00
33.63	-0.67	0.54	0.00	0.00	-0.63	0.38	0.00	0.00
33.66	-0.48	0.21	0.00	0.00	-0.53	0.33	0.00	0.00
33.69	-0.20	0.46	0.00	0.00	-0.45	0.40	0.00	0.00
33.73	-0.58	0.43	0.00	0.00	-0.42	0.37	0.00	0.00
33.76	-0.35	0.13	0.00	0.00	-0.38	0.34	0.00	0.00
33.79	-0.59	0.42	0.00	0.00	-0.51	0.33	0.00	0.00
33.83	-0.36	0.13	0.00	0.00	-0.43	0.22	0.00	0.00
33.86	-0.62	0.40	0.00	0.00	-0.52	0.31	0.00	0.00
33.89	-0.24	0.34	0.00	0.00	-0.41	0.29	0.00	0.00
33.92	-0.54	0.58	0.00	0.00	-0.47	0.44	0.00	0.00
33.96	-0.35	0.25	0.00	0.00	-0.38	0.39	0.00	0.00
33.99	-0.40	0.63	0.00	0.00	-0.43	0.49	0.00	0.00
34.02	-0.49	0.26	0.00	0.00	-0.41	0.38	0.00	0.00
34.06	-0.39	-0.11	0.00	0.00	-0.43	0.26	0.00	0.00
34.09	-0.42	0.27	0.00	0.00	-0.43	0.14	0.00	0.00
34.12	-0.78	0.37	0.00	0.00	-0.53	0.18	0.00	0.00
34.16	-0.41	0.28	0.00	0.00	-0.54	0.31	0.00	0.00
34.19	-0.04	0.23	0.00	0.00	-0.41	0.29	0.00	0.00
34.22	-0.40	0.35	0.00	0.00	-0.28	0.29	0.00	0.00
34.25	-0.54	0.70	0.00	0.00	-0.32	0.42	0.00	0.00
34.29	-0.51	0.32	0.00	0.00	-0.48	0.45	0.00	0.00
34.32	-0.45	0.69	0.00	0.00	-0.50	0.57	0.00	0.00
34.35	-0.53	0.32	0.00	0.00	-0.50	0.45	0.00	0.00
34.39	-0.18	0.46	0.00	0.00	-0.39	0.49	0.00	0.00
34.42	-0.52	0.61	0.00	0.00	-0.41	0.46	0.00	0.00
34.45	-0.51	0.23	0.00	0.00	-0.40	0.44	0.00	0.00
34.49	-0.14	0.30	0.00	0.00	-0.39	0.38	0.00	0.00
34.52	-0.52	0.27	0.00	0.00	-0.39	0.27	0.00	0.00
34.55	-0.41	0.63	0.00	0.00	-0.36	0.40	0.00	0.00
34.58	-0.50	0.26	0.00	0.00	-0.48	0.39	0.00	0.00
34.62	-0.54	0.64	0.00	0.00	-0.48	0.51	0.00	0.00
34.65	-0.47	0.27	0.00	0.00	-0.50	0.39	0.00	0.00
34.68	-0.13	0.41	0.00	0.00	-0.38	0.44	0.00	0.00
34.72	-0.47	0.26	0.00	0.00	-0.36	0.31	0.00	0.00
34.75	-0.56	0.62	0.00	0.00	-0.38	0.43	0.00	0.00
34.78	-0.30	0.35	0.00	0.00	-0.44	0.41	0.00	0.00
34.82	-0.42	-0.01	0.00	0.00	-0.42	0.32	0.00	0.00
34.85	-0.38	0.37	0.00	0.00	-0.37	0.23	0.00	0.00
34.88	-0.75	0.47	0.00	0.00	-0.52	0.27	0.00	0.00
34.91	-0.38	0.40	0.00	0.00	-0.50	0.41	0.00	0.00
34.95	-0.58	0.08	0.00	0.00	-0.57	0.31	0.00	0.00
34.98	-0.48	0.44	0.00	0.00	-0.48	0.30	0.00	0.00
35.01	-0.60	0.08	0.00	0.00	-0.55	0.20	0.00	0.00
