0,0,0,0
0.0058764,0.00062495,-0.00085367,0.00022872
0.01087,0.0011412,-0.0015588,0.00041762
0.021739,0.0087183,-0.011909,0.0031904
0.032609,0.005499,-0.0075102,0.0020113
0.043478,0.0093197,-0.012729,0.003409
0.05,0.0093976,-0.012834,0.0034369
0.054348,0.0094492,-0.012905,0.0034554
0.065217,0.0077079,-0.010525,0.0028173
0.076087,0.0043644,-0.0059575,0.0015931
0.086957,0.0045927,-0.0062693,0.0016766
0.097826,0.0062163,-0.0084869,0.0022706
0.1,0.0063176,-0.0086252,0.0023076
0.1087,0.0067128,-0.0091648,0.002452
0.11957,0.008014,-0.010942,0.0029278
0.13043,0.0092008,-0.012562,0.0033617
0.1413,0.008293,-0.011322,0.003029
0.15,0.01119,-0.015279,0.0040888
0.15217,0.011894,-0.016241,0.0043465
0.16304,0.0096363,-0.013156,0.0035194
0.17391,0.0023672,-0.0032259,0.00085873
0.18478,-0.0026573,0.0036369,-0.00097957
0.19565,0.0033424,-0.0045595,0.0012171
0.2,0.0027288,-0.0037215,0.00099265
0.20652,0.001834,-0.0024993,0.00066533
0.21739,-0.0012895,0.0017669,-0.00047739
0.22826,-0.0038555,0.0052713,-0.0014157
0.23913,-0.0059896,0.0081853,-0.0021958
0.25,-0.0071689,0.0097951,-0.0026262
0.26087,-0.0083174,0.011363,-0.0030454
0.27174,-0.0085209,0.01164,-0.0031187
0.28261,-0.0032634,0.004457,-0.0011936
0.29348,-0.0028365,0.0038734,-0.001037
0.3,-0.0002517,0.00034253,-9.0826e-05
0.30435,0.001423,-0.001945,0.00052207
0.31522,0.003818,-0.0052163,0.0013983
0.32609,0.0046932,-0.0064112,0.001718
0.33696,0.0025713,-0.0035122,0.00094093
0.34783,0.00097305,-0.0013288,0.00035576
0.35,0.00081126,-0.0011078,0.00029652
0.3587,0.00018204,-0.00024825,6.6211e-05
0.36957,-0.0038459,0.0052537,-0.0014078
0.38043,0.0032473,-0.0044358,0.0011885
0.3913,0.0062441,-0.008529,0.0022849
0.4,0.0042342,-0.005783,0.0015487
0.40217,0.0037461,-0.0051161,0.00137
0.41304,0.00042902,-0.00058473,0.00015571
0.42391,-6.2099e-05,8.6039e-05,-2.394e-05
0.43478,0.0023726,-0.0032398,0.00086721
0.44565,0.001396,-0.0019057,0.00050964
0.45,-0.00030463,0.00041745,-0.00011281
0.45652,-0.0027846,0.0038049,-0.0010203
0.46739,-0.0055375,0.0075648,-0.0020273
0.47826,-0.0053112,0.0072549,-0.0019438
0.48913,-0.0012904,0.0017621,-0.00047167
0.5,-0.0013728,0.0018745,-0.00050171
0.51087,0.0016586,-0.0022663,0.00060774
0.52174,-0.00010097,0.00013742,-3.6449e-05
0.53261,-0.00017591,0.00023982,-6.3908e-05
0.54348,0.00028339,-0.00038755,0.00010416
0.55,-0.0029072,0.0039709,-0.0010636
0.55435,-0.0049751,0.0067954,-0.0018203
0.56522,-0.011969,0.016349,-0.0043794
0.57609,-0.010037,0.013708,-0.0036709
0.58696,-0.009988,0.01364,-0.003652
0.59783,-0.0057224,0.0078125,-0.0020901
0.6,-0.0057046,0.0077881,-0.0020835
0.6087,-0.0056365,0.0076948,-0.0020584
0.61957,-0.0066219,0.0090406,-0.0024188
0.63043,-0.0079985,0.010921,-0.0029222
0.6413,-0.0055046,0.0075137,-0.0020091
0.65,-0.0039974,0.0054548,-0.0014574
0.65217,-0.0036313,0.0049548,-0.0013234
0.66304,-0.0007154,0.00097184,-0.00025644
0.67391,0.0055545,-0.0075922,0.0020377
0.68478,0.0071695,-0.009797,0.0026275
0.69565,0.0012715,-0.0017394,0.00046784
0.7,0.0014081,-0.0019257,0.00051764
0.70652,0.0016078,-0.0021983,0.00059049
0.71739,0.0063017,-0.0086095,0.0023078
0.72826,0.0027495,-0.0037565,0.0010069
0.73913,0.0025088,-0.0034272,0.00091843
0.75,-0.0024347,0.0033258,-0.00089106
0.76087,-0.0011087,0.0015142,-0.00040552
0.77174,-0.0026004,0.0035517,-0.00095133
0.78261,-0.0074512,0.010178,-0.0027263
0.79348,-0.0052635,0.0071884,-0.0019249
0.8,-0.00096249,0.001313,-0.00035048
0.80435,0.0018244,-0.0024939,0.00066949
0.81522,0.0037685,-0.0051491,0.0013806
0.82609,0.0029864,-0.00408,0.0010937
0.83696,0.012707,-0.017358,0.0046508
0.84783,0.0098625,-0.013471,0.0036081
0.85,0.01048,-0.014314,0.003834
0.8587,0.012885,-0.017599,0.0047133
0.86957,0.014639,-0.019993,0.0053537
0.88043,0.016278,-0.022231,0.0059522
0.8913,0.015664,-0.02139,0.005726
0.9,0.011511,-0.015717,0.0042052
0.90217,0.010503,-0.014339,0.003836
0.91304,0.012136,-0.016569,0.0044329
0.92391,0.012257,-0.016733,0.0044766
0.93478,0.007138,-0.0097408,0.0026028
0.94565,0.015818,-0.021597,0.0057793
0.95,0.017553,-0.023967,0.0064141
0.95652,0.020087,-0.027427,0.0073406
0.96739,0.019241,-0.026271,0.0070298
0.97826,0.014666,-0.02002,0.0053543
0.98913,0.012028,-0.016416,0.0043883
1,0.010544,-0.014389,0.0038453
1.0109,0.010097,-0.013779,0.0036818
1.0217,0.0069645,-0.0095001,0.0025356
1.0326,0.0039062,-0.005323,0.0014168
1.0435,0.002231,-0.0030356,0.00080461
1.05,0.00051302,-0.00068943,0.00017642
1.0543,-0.00060113,0.00083204,-0.00023091
1.0652,0.0033199,-0.0045251,0.0012052
1.0761,0.00038498,-0.00051676,0.00013177
1.087,0.002527,-0.0034436,0.00091657
1.0978,0.0094411,-0.012889,0.0034474
1.1,0.0087464,-0.011939,0.0031931
1.1087,0.0060455,-0.00825,0.0022045
1.1196,0.0074779,-0.010207,0.0027288
1.1304,0.0052494,-0.0071626,0.0019132
1.1413,0.0043436,-0.0059255,0.0015819
1.15,0.00073881,-0.0010017,0.00026288
1.1522,-0.00013739,0.00019506,-5.7671e-05
1.163,0.0056446,-0.0077037,0.0020591
1.1739,0.0057875,-0.0078989,0.0021114
1.1848,0.0052048,-0.007103,0.0018982
1.1957,0.005095,-0.0069532,0.0018581
1.2,0.0048463,-0.0066135,0.0017671
1.2065,0.0044835,-0.006118,0.0016344
1.2174,0.0010108,-0.0013744,0.00036367
1.2283,0.00072371,-0.00098288,0.00025917
1.2391,0.0042036,-0.0057368,0.0015332
1.25,0.010944,-0.014944,0.0039999
1.2609,0.010709,-0.014623,0.0039133
1.2717,0.0025268,-0.003445,0.00091821
1.2826,0.0071061,-0.0097006,0.0025945
1.2935,0.0064582,-0.0088154,0.0023571
1.3,0.0089651,-0.01224,0.0032746
1.3043,0.01059,-0.014459,0.0038691
1.3152,0.01323,-0.018065,0.0048348
1.3261,0.012227,-0.016693,0.0044666
1.337,0.0090717,-0.012383,0.0033114
1.3478,0.01316,-0.017968,0.0048075
1.35,0.012514,-0.017084,0.0045706
1.3587,0.010001,-0.013652,0.0036506
1.3696,0.0075909,-0.010359,0.0027684
1.3804,0.010526,-0.014369,0.0038426
1.3913,0.011351,-0.015495,0.0041443
1.4,0.0069037,-0.0094201,0.0025164
1.4022,0.0058231,-0.007944,0.0021209
1.413,0.0050885,-0.0069409,0.0018524
1.4239,0.0045227,-0.0061685,0.0016457
1.4348,0.0039951,-0.0054481,0.0014531
1.4457,0.0050973,-0.0069542,0.0018569
1.45,0.0032247,-0.0043964,0.0011716
1.4565,0.00049366,-0.00066607,0.00017241
1.4674,-0.0007584,0.0010434,-0.000285
1.4783,-0.0050407,0.006892,-0.0018513
1.4891,-0.0021978,0.0030075,-0.00080963
1.5,0.0018659,-0.0025443,0.00067836
1.5109,0.0012466,-0.0016986,0.000452
1.5217,0.0024759,-0.0033781,0.00090217
1.5326,0.0046557,-0.0063557,0.0017
1.5435,0.0060395,-0.0082458,0.0022063
1.55,0.0070379,-0.0096094,0.0025715
1.5543,0.0076852,-0.010493,0.0028082
1.5652,0.0066991,-0.0091461,0.0024469
1.5761,0.0077662,-0.010603,0.0028371
1.587,0.0033554,-0.0045779,0.0012225
1.5978,0.0048516,-0.0066219,0.0017703
1.6,0.0056178,-0.0076684,0.0020507
1.6087,0.0085971,-0.011738,0.0031409
